STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,6883.99,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,5803.54,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,1345.01,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,66476.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,11283,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,40886.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,10879.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,7266.99,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,102476,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,345934,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,11602,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,277186,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,23550.1,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,57055.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,468399,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,180553,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,2517.23,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,4358.15,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,49007.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,11992.1,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,90944.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,7264.59,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,23451.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,5789.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,37064.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,169627,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,70550,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,49297.8,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,540544,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,3149.31,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,12747.7,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,48932.7,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,4653.15,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,60906.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,4384.74,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,36579.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,68538.3,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2008,,20423.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,27028,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,10105.3,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,1860.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,2850.52,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,193493,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2008,,3046.79,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,30204.7,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,75376.1,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,15162,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2008,,13061.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,150637,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2008,,88595,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,1440300,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2008,,116449,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,5494.48,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,9437.09,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,4018.2,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,217.098,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,12691.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,21020,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,72926.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,49636.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,158371,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,1400.81,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,20609.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,3004.68,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,1259.73,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,1615.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,377.139,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,6811.22,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,7600.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,79438.2,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,4587.43,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,4204.63,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,5932.72,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,8268.15,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,2865.13,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,18830.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,22400.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,21709.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,69450.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,405131,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,95385.1,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,12271.4,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,3143.21,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,5101.94,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,55550.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,2072.04,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,19896.8,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,6047.61,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,91077.2,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,76261.3,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,639616,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,290384,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,11660.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,20728.2,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,250257,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,48688.8,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,573663,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,152413,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,407309,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,EXPBSNS,Exports by business size,250MORE_EMPLOYEE,250 or more employees,MLN_USD,Million US dollars,A,Annual,2010,,1877.36,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,4401.73,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,382.457,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,12515,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,1568.7,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,4923.24,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,10_49_EMPLOYEE,10-49 employees,MLN_USD,Million US dollars,A,Annual,2010,,121589,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,79701.9,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,2377.77,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,19420.2,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,67399.6,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2010,,32919.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,0_9_EMPLOYEE,0-9 employees,MLN_USD,Million US dollars,A,Annual,2010,,30363.7,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,49462.5,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,159595,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,EXPBSNS,Exports by business size,ALLSIZE,All sizes,MLN_USD,Million US dollars,A,Annual,2010,,446790,,E,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,EXPBSNS,Exports by business size,50_249_EMPLOYEE,50-249 employees,MLN_USD,Million US dollars,A,Annual,2013,,20688,,B,,,,,,,
